order_id,ts_ms,seq,status,side,liquidity,src,reason,vwap,filled_qty,unfilled_qty,fee,fee_bps,gross,net,exec_cost_ticks_signed,mid,best,spread_paid_ticks,slip_ticks,target_notional,filled_notional,crossing,levels_crossed,adv_ticks,queue_time_ms,adv_selection_ticks
42,1766322158679,501952997805,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,320,-0
44,1766322158679,501952997805,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000004,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,280,-0
46,1766322158679,501952997805,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,200,-0
48,1766322158679,501952997805,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,160,-0
50,1766322158679,501952997805,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,120,-0
52,1766322158679,501952997805,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,40,-0
54,1766322158939,501952998216,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000006,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,260,-0
56,1766322158939,501952998216,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000006,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,199,-0
58,1766322158939,501952998216,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,160,-0
60,1766322158939,501952998216,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,40,-0
62,1766322159620,501952998851,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,681,-0
64,1766322159620,501952998851,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,561,-0
66,1766322159620,501952998851,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0002999999994,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,520,-0
68,1766322159620,501952998851,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,401,-0
70,1766322159620,501952998851,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,361,-0
72,1766322159620,501952998851,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,301,-0
74,1766322159620,501952998851,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,261,-0
76,1766322159620,501952998851,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,181,-0
78,1766322159620,501952998851,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000009,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,101,-0
80,1766322159699,501952999217,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,79,-0
82,1766322159699,501952999217,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,20,-0
84,1766322159779,501952999283,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,60,-0
86,1766322159959,501952999380,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,180,-0
88,1766322159959,501952999380,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,139,-0
90,1766322159959,501952999380,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,60,-0
92,1766322160659,501953000224,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,700,-0
94,1766322160659,501953000224,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,660,-0
96,1766322160659,501953000224,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,540,-0
98,1766322160659,501953000224,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,419,-0
100,1766322160659,501953000224,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,380,-0
102,1766322160659,501953000224,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,280,-0
104,1766322160659,501953000224,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,240,-0
106,1766322160659,501953000224,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,40,-0
