order_id,ts_ms,seq,status,side,liquidity,src,reason,vwap,filled_qty,unfilled_qty,fee,fee_bps,gross,net,exec_cost_ticks_signed,mid,best,spread_paid_ticks,slip_ticks,target_notional,filled_notional,crossing,levels_crossed,adv_ticks,queue_time_ms,adv_selection_ticks
1,1766322156779,501952994614,filled,SELL,TAKER,STRAT,None,88633.2,0.925,0.075,49.2,6.001045792,-1.11,-50.31,12,88634.4,88633.2,12,0,0,81985.71,0,1,0,0,0
0,1766322156779,501952994614,rejected,BUY,NONE,DEMO,MinQty,0,0,0,0,0,0,0,0,88634.4,88635.6,0,0,50,0,0,0,0,0,0
0,1766322156799,501952994674,rejected,SELL,NONE,DEMO,MinQty,0,0,0,0,0,0,0,0,88634.4,88633.2,0,0,50,0,0,0,0,0,0
0,1766322156819,501952994722,rejected,BUY,NONE,DEMO,MinQty,0,0,0,0,0,0,0,0,88634.4,88635.6,0,0,50,0,0,0,0,0,0
0,1766322156919,501952994968,rejected,SELL,NONE,DEMO,MinQty,0,0,0,0,0,0,0,0,88634.4,88633.2,0,0,50,0,0,0,0,0,0
0,1766322156939,501952995027,rejected,BUY,NONE,DEMO,MinQty,0,0,0,0,0,0,0,0,88634.4,88635.6,0,0,50,0,0,0,0,0,0
0,1766322157019,501952995214,rejected,SELL,NONE,DEMO,MinQty,0,0,0,0,0,0,0,0,88633.25,88633.2,0,0,50,0,0,0,0,0,0
0,1766322157039,501952995266,rejected,BUY,NONE,DEMO,MinQty,0,0,0,0,0,0,0,0,88633.25,88633.3,0,0,50,0,0,0,0,0,0
0,1766322157119,501952995379,rejected,SELL,NONE,DEMO,MinQty,0,0,0,0,0,0,0,0,88633.25,88633.2,0,0,50,0,0,0,0,0,0
0,1766322157139,501952995486,rejected,BUY,NONE,DEMO,MinQty,0,0,0,0,0,0,0,0,88633.25,88633.3,0,0,50,0,0,0,0,0,0
0,1766322157179,501952995696,rejected,SELL,NONE,DEMO,MinQty,0,0,0,0,0,0,0,0,88633.25,88633.2,0,0,50,0,0,0,0,0,0
