order_id,ts_ms,seq,status,side,liquidity,src,reason,vwap,filled_qty,unfilled_qty,fee,fee_bps,gross,net,exec_cost_ticks_signed,mid,best,spread_paid_ticks,slip_ticks,target_notional,filled_notional,crossing,levels_crossed,adv_ticks,queue_time_ms,adv_selection_ticks
98,1766322160959,501953000513,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,300,-0
100,1766322160959,501953000513,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,260,-0
102,1766322160959,501953000513,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,220,-0
104,1766322160959,501953000513,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,180,-0
106,1766322160959,501953000513,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,120,-0
108,1766322160959,501953000513,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,59,-0
110,1766322161339,501953000782,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,380,-0
112,1766322161339,501953000782,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,339,-0
114,1766322161339,501953000782,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,260,-0
116,1766322161339,501953000782,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,97,-0
118,1766322161359,501953000826,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,20,-0
120,1766322161399,501953000856,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,19,-0
122,1766322162379,501953005991,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,940,-0
124,1766322162379,501953005991,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,880,-0
126,1766322162379,501953005991,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,820,-0
128,1766322162379,501953005991,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,660,-0
130,1766322162379,501953005991,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,620,-0
132,1766322162379,501953005991,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,380,-0
134,1766322162379,501953005991,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,140,-0
136,1766322162439,501953006364,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,40,-0
138,1766322162999,501953009125,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,540,-0
140,1766322162999,501953009125,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,500,-0
142,1766322162999,501953009125,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,400,-0
144,1766322162999,501953009125,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,280,-0
146,1766322162999,501953009125,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,240,-0
148,1766322162999,501953009125,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,180,-0
150,1766322162999,501953009125,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,80,-0
152,1766322162999,501953009125,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,40,-0
154,1766322163339,501953010771,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,320,-0
156,1766322163339,501953010771,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,240,-0
158,1766322163339,501953010771,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,60,-0
160,1766322163339,501953010771,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,20,-0
162,1766322163659,501953013020,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0089,-0.0489,44.5,88637.55,88637.5,44.5,0,0,177.2662,0,1,2,300,-0
164,1766322163659,501953013020,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0089,-0.0489,44.5,88637.55,88637.5,44.5,0,0,177.2662,0,1,2,160,-0
166,1766322163659,501953013020,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0089,-0.0489,44.5,88637.55,88637.5,44.5,0,0,177.2662,0,1,2,120,-0
168,1766322163659,501953013020,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0089,-0.0489,44.5,88637.55,88637.5,44.5,0,0,177.2662,0,1,2,80,-0
170,1766322163679,501953013358,filled,SELL,MAKER,MAKER,None,88637.4,0.002,0,0.04,2.256383874,-0.0003000000005,-0.0403,1.5,88637.55,88637.5,1.5,0,0,177.2748,0,1,2,20,-0
172,1766322164219,501953015951,filled,SELL,MAKER,MAKER,None,88637.4,0.002,0,0.04,2.256383874,-0.0003000000016,-0.0403,1.5,88637.55,88637.5,1.5,0,0,177.2748,0,1,2,520,-0
174,1766322164219,501953015951,filled,SELL,MAKER,MAKER,None,88637.4,0.002,0,0.04,2.256383874,-0.0003000000007,-0.0403,1.5,88637.55,88637.5,1.5,0,0,177.2748,0,1,2,480,-0
176,1766322164219,501953015951,filled,SELL,MAKER,MAKER,None,88637.4,0.002,0,0.04,2.256383874,-0.0003000000004,-0.0403,1.5,88637.55,88637.5,1.5,0,0,177.2748,0,1,2,440,-0
178,1766322164219,501953015951,filled,SELL,MAKER,MAKER,None,88637.4,0.002,0,0.04,2.256383874,-0.0003000000013,-0.0403,1.5,88637.55,88637.5,1.5,0,0,177.2748,0,1,2,400,-0
180,1766322164219,501953015951,filled,SELL,MAKER,MAKER,None,88637.4,0.002,0,0.04,2.256383874,-0.0003000000016,-0.0403,1.5,88637.55,88637.5,1.5,0,0,177.2748,0,1,2,340,-0
182,1766322164219,501953015951,filled,SELL,MAKER,MAKER,None,88637.4,0.002,0,0.04,2.256383874,-0.0003000000006,-0.0403,1.5,88637.55,88637.5,1.5,0,0,177.2748,0,1,2,280,-0
184,1766322164219,501953015951,filled,SELL,MAKER,MAKER,None,88637.4,0.002,0,0.04,2.256383874,-0.0002999999993,-0.0403,1.5,88637.55,88637.5,1.5,0,0,177.2748,0,1,2,180,-0
186,1766322164219,501953015951,filled,SELL,MAKER,MAKER,None,88637.4,0.002,0,0.04,2.256383874,-0.0002999999999,-0.0403,1.5,88637.55,88637.5,1.5,0,0,177.2748,0,1,2,140,-0
188,1766322164219,501953015951,filled,SELL,MAKER,MAKER,None,88637.4,0.002,0,0.04,2.256383874,-0.0003000000019,-0.0403,1.5,88637.55,88637.5,1.5,0,0,177.2748,0,1,2,20,-0
190,1766322164399,501953016599,filled,SELL,MAKER,MAKER,None,88637.4,0.001,0.001,0.02,2.256383874,-0.0001499999998,-0.02015,1.5,88637.55,88637.5,1.5,0,0,88.6374,0,1,2,140,-0
190,1766322164399,501953016599,filled,SELL,MAKER,MAKER,None,88637.4,0.001,0,0.02,2.256383874,-0.0001499999997,-0.02015,1.5,88637.55,88637.5,1.5,0,0,88.6374,0,1,2,140,-0
192,1766322164399,501953016599,filled,SELL,MAKER,MAKER,None,88637.4,0.001,0.001,0.02,2.256383874,-0.0001500000015,-0.02015,1.5,88637.55,88637.5,1.5,0,0,88.6374,0,1,2,60,-0
192,1766322164399,501953016599,filled,SELL,MAKER,MAKER,None,88637.4,0.001,0,0.02,2.256383874,-0.0001499999989,-0.02015,1.5,88637.55,88637.5,1.5,0,0,88.6374,0,1,2,60,-0
171,1766322164579,501953017142,filled,BUY,MAKER,MAKER,None,88637.7,0.002,0,0.04,2.256376237,-0.008300000001,-0.0483,1.5,88637.55,88637.6,1.5,0,0,177.2754,0,1,2,900,0
173,1766322164579,501953017142,filled,BUY,MAKER,MAKER,None,88637.7,0.002,0,0.04,2.256376237,-0.008394117649,-0.04839411765,1.5,88637.55,88637.6,1.5,0,0,177.2754,0,1,2,860,0
175,1766322164579,501953017142,filled,BUY,MAKER,MAKER,None,88637.7,0.002,0,0.04,2.256376237,-0.00849047619,-0.04849047619,1.5,88637.55,88637.6,1.5,0,0,177.2754,0,1,2,820,0
177,1766322164579,501953017142,filled,BUY,MAKER,MAKER,None,88637.7,0.002,0,0.04,2.256376237,-0.008589156628,-0.04858915663,1.5,88637.55,88637.6,1.5,0,0,177.2754,0,1,2,780,0
179,1766322164579,501953017142,filled,BUY,MAKER,MAKER,None,88637.7,0.002,0,0.04,2.256376237,-0.008690243902,-0.0486902439,1.5,88637.55,88637.6,1.5,0,0,177.2754,0,1,2,740,0
181,1766322164579,501953017142,filled,BUY,MAKER,MAKER,None,88637.7,0.002,0,0.04,2.256376237,-0.00879382716,-0.04879382716,1.5,88637.55,88637.6,1.5,0,0,177.2754,0,1,2,660,0
183,1766322164579,501953017142,filled,BUY,MAKER,MAKER,None,88637.7,0.002,0,0.04,2.256376237,-0.008900000001,-0.0489,1.5,88637.55,88637.6,1.5,0,0,177.2754,0,1,2,560,0
185,1766322164579,501953017142,filled,BUY,MAKER,MAKER,None,88637.7,0.002,0,0.04,2.256376237,-0.00900886076,-0.04900886076,1.5,88637.55,88637.6,1.5,0,0,177.2754,0,1,2,520,0
187,1766322164579,501953017142,filled,BUY,MAKER,MAKER,None,88637.7,0.002,0,0.04,2.256376237,-0.009120512819,-0.04912051282,1.5,88637.55,88637.6,1.5,0,0,177.2754,0,1,2,400,0
189,1766322164579,501953017142,filled,BUY,MAKER,MAKER,None,88637.7,0.002,0,0.04,2.256376237,-0.009235064934,-0.04923506493,1.5,88637.55,88637.6,1.5,0,0,177.2754,0,1,2,360,0
191,1766322164579,501953017142,filled,BUY,MAKER,MAKER,None,88637.7,0.002,0,0.04,2.256376237,-0.009352631578,-0.04935263158,1.5,88637.55,88637.6,1.5,0,0,177.2754,0,1,2,260,0
193,1766322164579,501953017142,filled,BUY,MAKER,MAKER,None,88637.7,0.002,0,0.04,2.256376237,-0.009473333334,-0.04947333333,1.5,88637.55,88637.6,1.5,0,0,177.2754,0,1,2,180,0
195,1766322164579,501953017142,filled,BUY,MAKER,MAKER,None,88637.7,0.002,0,0.04,2.256376237,-0.009597297297,-0.0495972973,1.5,88637.55,88637.6,1.5,0,0,177.2754,0,1,2,140,0
197,1766322164579,501953017142,filled,BUY,MAKER,MAKER,None,88637.7,0.002,0,0.04,2.256376237,-0.009724657534,-0.04972465753,1.5,88637.55,88637.6,1.5,0,0,177.2754,0,1,2,100,0
199,1766322164579,501953017142,filled,BUY,MAKER,MAKER,None,88637.7,0.002,0,0.04,2.256376237,-0.009855555556,-0.04985555556,1.5,88637.55,88637.6,1.5,0,0,177.2754,0,1,2,60,0
201,1766322164579,501953017142,filled,BUY,MAKER,MAKER,None,88637.7,0.002,0,0.04,2.256376237,-0.009990140847,-0.04999014085,1.5,88637.55,88637.6,1.5,0,0,177.2754,0,1,2,20,0
194,1766322164819,501953017582,filled,SELL,MAKER,MAKER,None,88637.4,0.002,0,0.04,2.256383874,-0.0003000000023,-0.0403,1.5,88637.55,88637.5,1.5,0,0,177.2748,0,1,2,400,-0
196,1766322164819,501953017582,filled,SELL,MAKER,MAKER,None,88637.4,0.002,0,0.04,2.256383874,-0.0003000000002,-0.0403,1.5,88637.55,88637.5,1.5,0,0,177.2748,0,1,2,360,-0
198,1766322164819,501953017582,filled,SELL,MAKER,MAKER,None,88637.4,0.002,0,0.04,2.256383874,-0.0003000000017,-0.0403,1.5,88637.55,88637.5,1.5,0,0,177.2748,0,1,2,320,-0
200,1766322164819,501953017582,filled,SELL,MAKER,MAKER,None,88637.4,0.002,0,0.04,2.256383874,-0.0002999999993,-0.0403,1.5,88637.55,88637.5,1.5,0,0,177.2748,0,1,2,280,-0
202,1766322164819,501953017582,filled,SELL,MAKER,MAKER,None,88637.4,0.002,0,0.04,2.256383874,-0.0003000000006,-0.0403,1.5,88637.55,88637.5,1.5,0,0,177.2748,0,1,2,240,-0
204,1766322164819,501953017582,filled,SELL,MAKER,MAKER,None,88637.4,0.002,0,0.04,2.256383874,-0.0002999999996,-0.0403,1.5,88637.55,88637.5,1.5,0,0,177.2748,0,1,2,200,-0
206,1766322164819,501953017582,filled,SELL,MAKER,MAKER,None,88637.4,0.002,0,0.04,2.256383874,-0.0003000000014,-0.0403,1.5,88637.55,88637.5,1.5,0,0,177.2748,0,1,2,159,-0
208,1766322164819,501953017582,filled,SELL,MAKER,MAKER,None,88637.4,0.002,0,0.04,2.256383874,-0.0003000000021,-0.0403,1.5,88637.55,88637.5,1.5,0,0,177.2748,0,1,2,100,-0
210,1766322164819,501953017582,filled,SELL,MAKER,MAKER,None,88637.4,0.002,0,0.04,2.256383874,-0.0002999999997,-0.0403,1.5,88637.55,88637.5,1.5,0,0,177.2748,0,1,2,60,-0
212,1766322165099,501953017979,filled,SELL,MAKER,MAKER,None,88637.4,0.002,0,0.04,2.256383874,-0.0003000000009,-0.0403,1.5,88637.55,88637.5,1.5,0,0,177.2748,0,1,2,280,-0
